UDI,Product ID,Type,Air temperature K,Process temperature K,Rotational speed rpm,Torque Nm,Tool wear min,Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power,wear_rate,RUL
4775,L51954,0,1.797392406137144,1.3442702228713626,1.6077182463251805,-1.6739748571132171,-0.07778358253440293,0,0,0,0,0,0,-1.5989610734493773,-1.7069318904468984,-0.3423164554483699,150
4776,L51955,0,1.7473963725094943,1.3442702228713626,1.2395690253290663,-1.4231832400443263,-0.046362220169465326,0,0,0,0,0,0,-1.499065340303696,-1.4258746099762258,-0.26608744634842263,148
4777,L51956,0,1.7473963725094943,1.4116711084769296,-0.09357739615686254,-0.35982678367222964,-0.014940857804527726,0,0,0,0,0,0,-1.3991696071580146,-0.4480068002749693,-0.015552177549016104,146
4778,M19637,1,1.7473963725094943,1.4790719940824582,1.5575160798257104,-1.64387986306495,0.016480504560409875,0,0,0,0,0,0,-1.2992738740123901,-1.6739961802315162,-0.2583256632564191,144
4779,H34192,2,1.797392406137144,1.4790719940824582,-0.9358581896479724,1.4659361885892956,0.06361254810781627,1,0,1,0,0,0,-1.3991696071580715,1.4608123561397721,0.25171217424728176,141
4780,L51959,0,1.847388439764765,1.5464728796880252,-0.15493559965621492,-0.10903516660333884,0.1421659540201603,0,0,0,0,0,0,-1.3991696071580146,-0.1166776761511486,0.1517509487972385,136
4781,L51960,0,1.847388439764765,1.6138737652935538,-0.7517835791499152,0.663403013968845,0.1735873163850979,0,0,0,0,0,0,-1.2992738740123901,0.5356102874084789,0.3236471048120172,134
4782,L51961,0,1.847388439764765,1.5464728796880252,-0.8633439491487378,0.5931813611895553,0.2050086787500355,0,0,0,0,0,0,-1.3991696071580146,0.34912176200663764,0.3862963071986587,132
4783,L51962,0,1.8973844733924148,1.6812746508991208,-0.9525922451477957,1.265302894934183,0.2364300411149731,0,0,0,0,0,0,-1.2992738740123901,1.1763113955125315,0.44459568264525445,130
4784,L51963,0,1.847388439764765,1.6812746508991208,0.5702068053361313,-0.399953442403252,0.2678514034799107,0,0,0,0,0,0,-1.1993781408667088,-0.0874309224567628,0.12220631372760798,128
4785,L51964,0,1.9473805070200358,1.7486755365046878,0.5757848238360724,-0.7711250356652106,0.2992727658448483,0,0,0,0,0,0,-1.2992738740123333,-0.6799597525871706,0.1496986485691627,126
4786,H34199,2,1.9473805070200358,1.8160764221102164,-0.7685176346497387,1.0044796131825364,0.3306941282097859,0,0,0,0,0,0,-1.1993781408667088,0.9892342068360631,0.4953926726595921,124
4787,L51966,0,1.8973844733924148,1.7486755365046878,0.21321362133989932,0.13172478578279617,0.4092475341221299,0,0,0,0,0,0,-1.1993781408667088,0.5065401326964808,0.3286599133390815,119
4788,L51967,0,1.847388439764765,1.7486755365046878,-0.7964077271494443,0.4126113968999543,0.44066889648706753,0,0,0,0,0,0,-1.0994824077210275,0.15662887120360097,0.6207918317440203,117
4789,H34202,2,1.847388439764765,1.7486755365046878,-0.13820154415639155,-0.45011176581703016,0.4720902588520051,0,0,0,0,0,0,-1.0994824077210275,-0.6102620208713307,0.47362159834104245,115
4790,L51969,0,1.8973844733924148,1.8834773077157834,0.598096897835837,-0.42001677176876356,0.5506436647643491,0,0,0,0,0,0,-0.999586674575403,-0.10206901588582187,0.37337964231479737,110
4791,L51970,0,1.8973844733924148,1.8834773077157834,-0.5342408576522114,0.07153479768626296,0.5820650271292868,0,0,0,0,0,0,-0.999586674575403,-0.12136736023901014,0.6926858809703151,108
4792,M19651,1,1.847388439764765,1.8160764221102164,-0.38921237665374214,0.8540046429412019,0.6134863894942243,0,0,0,0,0,0,-0.999586674575403,1.1066234748512687,0.6829003833691678,106
4793,H34206,2,1.847388439764765,1.8160764221102164,0.14069938084066472,0.021376474272484798,0.6606184330416307,0,0,0,0,0,0,-0.999586674575403,0.2850751977272179,0.5852829783935593,103
4794,H34207,2,1.797392406137144,1.7486755365046878,-0.22744984015544953,0.021376474272484798,0.7391718389539748,0,0,0,0,0,0,-0.999586674575403,0.024768297687148437,0.7627566491783261,98
4795,L51974,0,1.797392406137144,1.7486755365046878,0.8937318783327166,-1.2125182817064584,0.8177252448663187,0,0,0,0,0,0,-0.999586674575403,-1.232763622734831,0.5445740589843187,93
4796,L51975,0,1.797392406137144,1.6812746508991208,-0.6011770796515049,0.9041629663549801,0.8491466072312563,0,0,0,0,0,0,-1.0994824077210843,0.9960038344942739,0.991216867582007,91
4797,L51976,0,1.7473963725094943,1.6138737652935538,-0.829875838149091,0.7336246667481341,0.880567969596194,0,0,0,0,0,0,-1.0994824077210843,0.5670645283827161,1.103333687338154,89
4798,L51977,0,1.7473963725094943,1.6812746508991208,-0.8856560231485022,0.6132446905550669,0.9119893319611315,0,0,0,0,0,0,-0.999586674575403,0.35818717643589393,1.1574025406732886,87
4799,L51978,0,1.7473963725094943,1.6812746508991208,-0.45614859865303564,0.6433396846033335,0.9434106943260692,0,0,0,0,0,0,-0.999586674575403,0.749334300316397,1.0404433008522096,85
4800,L51979,0,1.7473963725094943,1.6812746508991208,-0.6736913201507395,0.2220097679275974,0.9748320566910068,0,0,0,0,0,0,-0.999586674575403,-0.01251370970589638,1.1479534573880803,83
4801,M19660,1,1.7473963725094943,1.6812746508991208,-1.0362625226469127,1.1047962600100927,1.0062534190559445,0,0,0,0,0,0,-0.999586674575403,0.8865124654136475,1.317786390490112,81
4802,L51981,0,1.7473963725094943,1.6138737652935538,0.19647956584007595,-0.7309983769341876,1.0533854626033508,0,0,0,0,0,0,-1.0994824077210843,-0.8336793557014401,0.9436806213922967,78
4803,M19662,1,1.7473963725094943,1.6138737652935538,-1.231493170144852,1.4258095298582731,1.0848068249682883,0,0,0,0,0,0,-1.0994824077210843,1.1251761790565975,1.4860174972941187,76
4804,L51983,0,1.797392406137144,1.6812746508991208,0.9550900818320689,-0.8614100178100111,1.1319388685156948,0,0,0,0,0,0,-1.0994824077210843,-0.6154618797972028,0.8048025380831498,73
4805,L51984,0,1.847388439764765,1.7486755365046878,0.4586464353373088,-0.1190668312860946,1.1633602308806323,0,0,0,0,0,0,-1.0994824077210275,0.287233629734183,0.9693669461725172,71
4806,L51985,0,1.797392406137144,1.7486755365046878,0.37497615783819194,-0.640713394789387,1.19478159324557,0,0,0,0,0,0,-0.999586674575403,-0.5892074977488371,1.023195166322315,69
4807,H34220,2,1.797392406137144,1.6812746508991208,-0.9135461156482079,1.4057462004927617,1.2262029556105076,0,0,0,0,0,0,-1.0994824077210843,1.4012984990749795,1.5089741943864683,67
4808,L51987,0,1.7473963725094943,1.6138737652935538,-0.1995597476557439,-0.34979511898947385,1.3047563615228517,0,0,0,0,0,0,-1.0994824077210843,-0.5011140387009035,1.3167132787453886,62
4809,L51988,0,1.7473963725094943,1.5464728796880252,-0.7517835791499152,0.8640363076239577,1.3361777238877892,0,0,0,0,0,0,-1.1993781408667088,0.8111046999339266,1.5604012897831554,60
4810,L51989,0,1.6974003388818448,1.4790719940824582,0.6538770828352481,-0.7309983769341876,1.3675990862527267,0,0,0,0,0,0,-1.1993781408667088,-0.5706057382706232,1.0978901036878972,58
4811,M19670,1,1.6974003388818448,1.4116711084769296,-0.22187182165550842,-0.05887684318956068,1.3990204486176645,0,0,0,0,0,0,-1.2992738740123333,-0.08894182486163897,1.4185925481116999,56
4812,M19671,1,1.6974003388818448,1.3442702228713626,1.1670547848298316,-1.16235995829268,1.4461524921650708,0,0,0,0,0,0,-1.3991696071580146,-1.0128880786070609,1.0195842655492244,53
4813,L51992,0,1.6974003388818448,1.2768693372657955,-0.04337522965739242,-0.20935181343089515,1.4932845357124773,0,0,0,0,0,0,-1.499065340303696,-0.19055491711684006,1.4460964451238374,50
4814,M19673,1,1.6474043052542235,1.209468451660267,-0.015485137157686792,0.06150313300350718,1.5247058980774149,0,0,0,0,0,0,-1.499065340303696,0.2349210867289958,1.4665218283183907,48
4815,L51994,0,1.6974003388818448,1.209468451660267,-0.7685176346497387,1.3054295536652054,1.5718379416248212,1,0,0,0,1,0,-1.5989610734493205,1.401592830712293,1.8185385643996497,45
4816,H34229,2,1.6974003388818448,1.2768693372657955,-0.02664117415756904,-0.6808400535204094,1.603259303989759,0,0,0,0,0,0,-1.499065340303696,-0.8867571609636434,1.5470876281492472,43
4817,L51996,0,1.6974003388818448,1.3442702228713626,-0.09915541465680366,-0.40998510708600777,1.6818127099021027,1,1,0,0,0,0,-1.3991696071580146,-0.5261910942000145,1.6516794053059731,38
4818,L51997,0,1.7473963725094943,1.4116711084769296,0.7542814158341884,-0.9216000059065448,-1.6959837443286896,0,0,0,0,0,0,-1.3991696071580146,-0.8249082729094973,-1.6651873277767049,253
4819,M19678,1,1.797392406137144,1.4116711084769296,2.388640836316938,-1.9147348094993524,-1.6645623819637518,0,0,0,0,0,0,-1.499065340303696,-1.8500555546178825,-1.6413287576438442,251
4820,L51999,0,1.797392406137144,1.4790719940824582,0.8769978228328932,-0.9316316705893005,-1.6174303384163455,0,0,0,0,0,0,-1.3991696071580715,-0.7750681156577434,-1.5960101351892384,248
4821,M19680,1,1.797392406137144,1.4116711084769296,0.49211454633695556,-0.7510617062996991,-1.5860089760514078,0,0,0,0,0,0,-1.499065340303696,-0.6955691404193636,-1.5642319952139019,246
4822,L52001,0,1.7473963725094943,1.2768693372657955,-0.7462055606499741,0.5630863671412888,-1.5388769325040015,0,0,0,0,0,0,-1.5989610734493773,0.4023369220329207,-1.498177336846679,243
4823,L52002,0,1.7473963725094943,1.2768693372657955,0.14627739934060582,-0.10903516660333884,-1.507455570139064,0,0,0,0,0,0,-1.5989610734493773,0.08941333629577215,-1.485264743298735,241
4824,L52003,0,1.7473963725094943,1.2768693372657955,-0.25533993265515514,-0.12909849596884967,-1.4760342077741262,0,0,0,0,0,0,-1.5989610734493773,-0.21467048926739335,-1.445154740931855,239
4825,L52004,0,1.6974003388818448,1.209468451660267,-0.22187182165550842,0.5028963790447548,-1.4446128454091887,0,0,0,0,0,0,-1.5989610734493205,0.7346373405598754,-1.414728048516733,237
4826,L52005,0,1.6474043052542235,1.209468451660267,0.8546857488331286,-0.9416633352720559,-1.4131914830442511,0,0,0,0,0,0,-1.499065340303696,-0.8037163950229245,-1.4155606923972515,235
4827,L52006,0,1.6974003388818448,1.209468451660267,4.067624404799217,-2.4263497083198895,-1.3817701206793134,0,0,0,0,0,0,-1.5989610734493205,-2.3676769830520006,-1.4582657781676343,233
4828,L52007,0,1.6974003388818448,1.209468451660267,-0.562130950151917,1.8972977699477873,-1.3503487583143758,0,0,0,0,0,0,-1.5989610734493205,2.4263771034013235,-1.3061971456037498,231
4829,L52008,0,1.7473963725094943,1.2768693372657955,-0.13262352565645041,-0.07894017255507152,-1.3189273959494383,0,0,0,0,0,0,-1.5989610734493773,-0.05682043217615687,-1.2934660806374,229
4830,L52009,0,1.6974003388818448,1.2768693372657955,-0.2664959696550374,-0.17925681938262783,-1.2875060335845006,0,0,0,0,0,0,-1.499065340303696,-0.29540565738248975,-1.2560072493948242,227
4831,L52010,0,1.7473963725094943,1.3442702228713626,1.2116789328293607,-1.0319483174168569,-1.256084671219563,0,0,0,0,0,0,-1.499065340303696,-0.7666306087214227,-1.2910316875040846,225
4832,L52011,0,1.7473963725094943,1.3442702228713626,-0.963748282147678,1.4559045239065398,-1.2246633088546255,1,0,1,0,0,0,-1.499065340303696,1.4206262765919,-1.1498526925131187,223
4833,L52012,0,1.7473963725094943,1.3442702228713626,-0.5732869871517993,0.5129280437275106,-1.1932419464896877,0,0,0,0,0,0,-1.499065340303696,0.4705826176713468,-1.1422925372325574,221
4834,L52013,0,1.6974003388818448,1.2768693372657955,-0.9023900786483257,0.1618197798310635,-1.1618205841247502,1,0,1,0,0,0,-1.499065340303696,-0.263323508915317,-1.0858069888713069,219
4835,M19694,1,1.6974003388818448,1.2768693372657955,-0.16051361815615603,0.2220097679275974,-1.1303992217598127,0,0,0,0,0,0,-1.499065340303696,0.3683906731960964,-1.1057591594826184,217
4836,M19695,1,1.6974003388818448,1.2768693372657955,-0.6681133016507984,1.0947645953273368,-1.0832671782124061,0,0,0,0,0,0,-1.499065340303696,1.2028306760344778,-1.0202745403904638,214
4837,L52016,0,1.6474043052542235,1.209468451660267,-1.2482272256446754,2.208279375113212,-1.0361351346649998,1,0,1,0,0,0,-1.499065340303696,2.115543272289101,-0.9157379312154258,211
4838,H34251,2,1.6474043052542235,1.209468451660267,1.4905798578264169,-1.2325816110719694,-1.0047137723000623,0,0,0,0,0,0,-1.499065340303696,-0.9753117395767026,-1.0935063953683886,209
4839,H34252,2,1.6474043052542235,1.209468451660267,0.6148309533356603,-1.0620433114651238,-0.9261603663877183,0,0,0,0,0,0,-1.499065340303696,-1.1269513991206237,-0.9679282116106878,204
4840,H34253,2,1.6974003388818448,1.2768693372657955,-0.7629396161497976,1.0044796131825364,-0.8476069604753742,0,0,0,0,0,0,-1.499065340303696,0.9941397341246216,-0.7614035894128637,199
4841,L52020,0,1.6974003388818448,1.2768693372657955,-1.3430535401436745,2.398881004085569,-0.7690535545630302,1,0,1,0,0,0,-1.499065340303696,2.254094985027148,-0.5986007947917676,194
4842,M19701,1,1.6474043052542235,1.209468451660267,-0.5453968946520936,0.492864714361999,-0.7376321921980926,0,0,0,0,0,0,-1.499065340303696,0.4644310864514947,-0.6718777321724122,192
4843,M19702,1,1.6474043052542235,1.209468451660267,-0.2776520066549197,0.9442896250860024,-0.6905001486506862,0,0,0,0,0,0,-1.499065340303696,1.333268646637249,-0.6566219560891349,189
4844,L52023,0,1.6474043052542235,1.209468451660267,1.6913885238242974,-1.5535948809201496,-0.6433681051032798,0,0,0,0,0,0,-1.499065340303696,-1.4557787043272787,-0.8116864865064565,186
4845,M19704,1,1.6974003388818448,1.209468451660267,-1.2426492071447344,1.0947645953273368,-0.6119467427383422,1,0,1,0,0,0,-1.5989610734493205,0.688466517719962,-0.4348846248351131,184
4846,M19705,1,1.6474043052542235,1.209468451660267,0.24668173233954607,-0.6708083888376544,-0.5648146991909357,0,0,0,0,0,0,-1.499065340303696,-0.7116200257075277,-0.5979270193445251,181
4847,M19706,1,1.6474043052542235,1.209468451660267,0.05145108484160671,-0.6507450594721428,-0.5176826556435293,0,0,0,0,0,0,-1.499065340303696,-0.795592841833072,-0.5283218371919849,178
4848,L52027,0,1.6974003388818448,1.2768693372657955,-0.5844430241516816,0.4627697203137324,-0.470550612096123,0,0,0,0,0,0,-1.499065340303696,0.3913877851248582,-0.3888536523219263,175
4849,H34262,2,1.7473963725094943,1.3442702228713626,-0.7908297086495032,1.2953978889824496,-0.4391292497311854,0,0,0,0,0,0,-1.499065340303696,1.3670873517645725,-0.32145626259883114,173
4850,M19709,1,1.7473963725094943,1.3442702228713626,-0.3557442656540954,0.2922314207068864,-0.36057584381884134,0,0,0,0,0,0,-1.499065340303696,0.3247805356008104,-0.3129725368059708,168
4851,L52030,0,1.7473963725094943,1.3442702228713626,-0.5453968946520936,1.686632811609919,-0.313443800271435,0,0,0,0,0,0,-1.499065340303696,2.146820914280951,-0.23221610788854494,165
4852,L52031,0,1.847388439764765,1.4116711084769296,-0.9804823376475014,1.1850495774721375,-0.28202243790649734,1,0,1,0,0,0,-1.5989610734493205,1.0435285828658283,-0.11578062542147692,163
4853,L52032,0,1.847388439764765,1.4790719940824582,0.4474903983374266,-0.5103017539135641,-0.25060107554155975,0,0,0,0,0,0,-1.499065340303696,-0.3398595456714077,-0.3317894631926944,161
4854,L52033,0,1.847388439764765,1.4790719940824582,-0.2888080436548019,-0.6005867360583647,-0.21917971317662216,0,0,0,0,0,0,-1.499065340303696,-0.9231365513355938,-0.1818645636792937,159
4855,L52034,0,1.847388439764765,1.4790719940824582,0.1630114548404292,-0.6206500654238761,-0.18775835081168454,0,0,0,0,0,0,-1.499065340303696,-0.6837075754356297,-0.2285605690622996,157
4856,L52035,0,1.847388439764765,1.5464728796880252,-0.9135461156482079,0.6232763552378227,-0.15633698844674693,0,0,0,0,0,0,-1.3991696071580146,0.3490628956791758,0.0072203559436769356,155
4857,M19716,1,1.797392406137144,1.5464728796880252,0.8881538598327754,-0.8714416824927665,-0.12491562608180934,0,0,0,0,0,0,-1.2992738740123901,-0.6690891041157245,-0.28327309187160354,153
4858,L52037,0,1.847388439764765,1.5464728796880252,0.37497615783819194,-0.2595101368446733,-0.07778358253440293,0,0,0,0,0,0,-1.3991696071580146,0.009541540983461624,-0.16027756205823157,150
4859,L52038,0,1.847388439764765,1.5464728796880252,-1.058574596646677,1.1047962600100927,-0.046362220169465326,0,0,0,0,0,0,-1.3991696071580146,0.8664979140763287,0.16121362937318767,148
4860,L52039,0,1.847388439764765,1.6138737652935538,-0.021063155657627917,-0.13913016065160544,-0.014940857804527726,0,0,0,0,0,0,-1.2992738740123901,-0.07026157694680796,-0.029523028984169256,146
4861,M19720,1,1.797392406137144,1.6138737652935538,-0.19398172915580278,0.9543212897687582,0.016480504560409875,0,0,0,0,0,0,-1.1993781408667656,1.4207243871376714,0.03539412574582139,144
4862,L52041,0,1.7473963725094943,1.5464728796880252,2.2715024478181745,-1.894671480133841,0.06361254810781627,0,0,0,0,0,0,-1.1993781408667088,-1.8549316487427085,-0.31468927162311516,141
4863,L52042,0,1.7473963725094943,1.4116711084769296,-1.186869022145323,1.5762845000996077,0.09503391047275388,0,0,0,0,0,0,-1.3991696071580146,1.3628587872418345,0.3521573364210498,139
4864,M19723,1,1.797392406137144,1.5464728796880252,2.0985838743199996,-1.7742915039407734,0.12645527283769148,0,0,0,0,0,0,-1.2992738740123901,-1.693647722549482,-0.24381456945944124,137
4865,L52044,0,1.797392406137144,1.5464728796880252,-0.4896167096526824,0.3423897441206646,0.1735873163850979,0,0,0,0,0,0,-1.2992738740123901,0.29494511863179756,0.2592258654380199,134
4866,M19725,1,1.7473963725094943,1.5464728796880252,0.4753804908371322,-0.5203334185963199,0.2050086787500355,0,0,0,0,0,0,-1.1993781408667088,-0.3386724080675767,0.08312138577372818,132
4867,L52046,0,1.797392406137144,1.6138737652935538,1.351129395327889,-1.1322649642444131,0.2521407222974419,0,0,0,0,0,0,-1.1993781408667656,-0.8685184105047834,-0.031471403024931226,129
4868,L52047,0,1.797392406137144,1.6812746508991208,-1.0808866706464417,1.4157778651755175,0.2835620846623795,0,0,0,0,0,0,-1.0994824077210843,1.2555552833319057,0.5330118316539615,127
4869,L52048,0,1.797392406137144,1.6138737652935538,-0.6736913201507395,0.6032130258723112,0.3149834470273171,0,0,0,0,0,0,-1.1993781408667656,0.5161451551274786,0.4529422045826628,125
4870,L52049,0,1.847388439764765,1.6138737652935538,0.999714229831598,-1.352961587265037,0.3464048093922547,0,0,0,0,0,0,-1.2992738740123901,-1.416730707110353,0.11038745938099054,123
4871,M19730,1,1.847388439764765,1.6138737652935538,0.51442662033672,-1.1523282936099244,0.3778261717571923,0,0,0,0,0,0,-1.2992738740123901,-1.3228879700802283,0.2338729369616507,121
4872,L52051,0,1.847388439764765,1.6138737652935538,-0.14377956265633265,0.011344809589729025,0.4249582153045987,0,0,0,0,0,0,-1.2992738740123901,0.0690848312119859,0.42850864245810266,118
4873,L52052,0,1.847388439764765,1.6138737652935538,-1.2426492071447344,1.9374244286788098,0.4563795776695363,0,0,0,0,0,0,-1.2992738740123901,1.773019734892791,0.7775876041508033,116
4874,M19733,1,1.847388439764765,1.6138737652935538,-0.36132228415403655,-0.1190668312860946,0.48780094003447394,0,0,0,0,0,0,-1.2992738740123901,-0.2723496791262654,0.5475817481174188,114
4875,L52054,0,1.8973844733924148,1.6812746508991208,0.4474903983374266,-0.9115683412237894,0.5349329835818804,0,0,0,0,0,0,-1.2992738740123901,-0.9752234400855083,0.39288328929861566,111
4876,L52055,0,1.847388439764765,1.6138737652935538,0.9104659338325399,-0.8814733471755224,0.5663543459468179,0,0,0,0,0,0,-1.2992738740123901,-0.6735040786754272,0.32009242339619853,109
4877,M19736,1,1.847388439764765,1.6138737652935538,0.0068269368420777075,-0.2595101368446733,0.5977757083117555,0,0,0,0,0,0,-1.2992738740123901,-0.23263453019809524,0.5594074410204501,107
4878,M19737,1,1.847388439764765,1.6138737652935538,0.040295047841724455,-0.6306817301066312,0.6449077518591619,0,0,0,0,0,0,-1.2992738740123901,-0.771830467647294,0.5963072745031297,104
4879,L52058,0,1.847388439764765,1.6138737652935538,-1.0641526151466183,1.1047962600100927,0.6920397954065683,0,0,0,0,0,0,-1.2992738740123901,0.861494276241999,0.9807068608743561,101
4880,H34293,2,1.847388439764765,1.6812746508991208,-0.10473343315674478,-0.44008010113427437,0.723461157771506,0,0,0,0,0,0,-1.1993781408667088,-0.5744516716648536,0.7121779181134053,99
4881,M19740,1,1.8973844733924148,1.7486755365046878,-0.06568730365715691,0.1919147738793301,0.8020145636838499,0,0,0,0,0,0,-1.1993781408667088,0.3938307377145598,0.7781130601612852,94
4882,M19741,1,1.8973844733924148,1.7486755365046878,-0.740627542150033,0.7135613373826232,0.8491466072312563,0,0,0,0,0,0,-1.1993781408667088,0.6137259039514854,1.03845022809692,91
4883,L52062,0,1.847388439764765,1.6812746508991208,-0.42825850615333005,0.6232763552378227,0.8962786507786628,0,0,0,0,0,0,-1.1993781408667088,0.743408423351819,0.9830405208794665,88
4884,M19743,1,1.8973844733924148,1.7486755365046878,0.8100616008335997,-1.0720749761478792,0.9277000131436004,0,0,0,0,0,0,-1.1993781408667088,-1.0425174634299537,0.6617954051132354,86
4885,H34298,2,1.8973844733924148,1.6812746508991208,0.648299064335307,-1.2024866170237025,0.9748320566910068,0,0,0,0,0,0,-1.2992738740123901,-1.3369668333983913,0.7451048978206762,83
4886,H34299,2,1.8973844733924148,1.6812746508991208,1.1670547848298316,-1.4934048928236157,1.0533854626033508,0,0,0,0,0,0,-1.2992738740123901,-1.5788289508334807,0.683987816383483,78
4887,L52066,0,1.8973844733924148,1.6812746508991208,-0.9302801711480313,0.5731180318240445,1.1319388685156948,0,0,0,0,0,0,-1.2992738740123901,0.26816093963626797,1.4132985837541634,73
4888,L52067,0,1.847388439764765,1.6812746508991208,-0.32227615465444864,-0.6708083888376544,1.1633602308806323,0,0,0,0,0,0,-1.1993781408667088,-1.0448623054738855,1.2184132651143749,71
4889,L52068,0,1.847388439764765,1.6138737652935538,-0.1493575811562738,-0.07894017255507152,1.19478159324557,0,0,0,0,0,0,-1.2992738740123901,-0.0683582323588471,1.190330056828471,69
4890,L52069,0,1.847388439764765,1.6812746508991208,0.5200046388366611,-0.33976345430671806,1.2262029556105076,0,0,0,0,0,0,-1.1993781408667088,-0.023148892867491413,1.0091215527222923,67
4891,L52070,0,1.847388439764765,1.6138737652935538,-0.07684334065703917,0.3925480675344427,1.2576243179754452,0,0,0,0,0,0,-1.2992738740123901,0.6848462385810064,1.2275352298794922,65
4892,M19751,1,1.847388439764765,1.5464728796880252,1.2116789328293607,-1.3629932519477927,1.2890456803403827,0,0,0,0,0,0,-1.3991696071580146,-1.3351615993562023,0.8737259455017906,63
4893,L52072,0,1.847388439764765,1.5464728796880252,2.1376300038195875,-1.6940381864787284,1.3361777238877892,0,0,0,0,0,0,-1.3991696071580146,-1.5274778911768498,0.6910699141868976,60
4894,M19753,1,1.8973844733924148,1.6812746508991208,-0.5063507651525058,0.4326747262654651,1.3675990862527267,0,0,0,0,0,0,-1.2992738740123901,0.4100287888213799,1.494796254064028,58
4895,H34308,2,1.8973844733924148,1.6812746508991208,-0.5119287836524469,0.663403013968845,1.4147311298001333,0,0,0,0,0,0,-1.2992738740123901,0.7322041990247501,1.545628800545608,55
4896,M19755,1,1.8973844733924148,1.6138737652935538,0.3247739913387218,-0.6607767241548985,1.4932845357124773,0,0,0,0,0,0,-1.3991696071580715,-0.6502126351093519,1.3175148990928816,50
4897,M19756,1,1.847388439764765,1.6138737652935538,0.5757848238360724,-0.7711250356652106,1.5404165792598836,0,0,0,0,0,0,-1.2992738740123901,-0.6799597525871706,1.2786434685008445,47
4898,H34311,2,1.8973844733924148,1.6812746508991208,-0.07684334065703917,-0.1993201487481394,1.58754862280729,0,0,0,0,0,0,-1.2992738740123901,-0.19790339699510087,1.5506584942985358,44
4899,H34312,2,1.797392406137144,1.6138737652935538,-0.43941454315321227,1.375651206444495,1.666102028719634,0,0,0,0,0,0,-1.1993781408667656,1.8086534851168796,1.7741889717391068,39
4900,L52079,0,1.797392406137144,1.5464728796880252,3.5098225548051043,-2.2357480793475326,1.744655434631978,0,0,0,0,0,0,-1.2992738740123901,-2.1185546852298445,0.7051142939582712,34
4901,L52080,0,1.797392406137144,1.6138737652935538,-0.8410318751489733,0.1919147738793301,1.7760767969969156,0,0,0,0,0,0,-1.1993781408667656,-0.17757489191131462,2.070939274076872,32
4902,M19761,1,1.797392406137144,1.5464728796880252,0.5088486018367789,-0.7610933709824549,1.8074981593618533,0,0,0,0,0,0,-1.2992738740123901,-0.7019953811673753,1.5450418322380817,30
4903,L52082,0,1.797392406137144,1.5464728796880252,0.4307563428376032,-1.0720749761478792,1.8546302029092596,0,0,0,0,0,0,-1.2992738740123901,-1.2379929148244342,1.6164143071249713,27
4904,L52083,0,1.797392406137144,1.6138737652935538,3.866815738801336,-2.3260330614923332,-1.6959837443286896,0,0,0,0,0,0,-1.1993781408667656,-2.20449952332539,-1.6651873277767049,253
4905,H34318,2,1.797392406137144,1.6138737652935538,-0.3278541731543898,1.074701265961826,-1.6645623819637518,0,0,0,0,0,0,-1.1993781408667656,1.4784133880511197,-1.6334779984176933,251
4906,L52085,0,1.797392406137144,1.6138737652935538,-0.9804823376475014,1.315461218347961,-1.5860089760514078,0,0,0,0,0,0,-1.1993781408667656,1.2173706589177664,-1.5446779175935204,246
4907,H34320,2,1.797392406137144,1.6138737652935538,-0.5732869871517993,0.5630863671412888,-1.5545876136864702,0,0,0,0,0,0,-1.1993781408667656,0.5410259895350473,-1.5181231679361633,244
4908,M19767,1,1.797392406137144,1.6812746508991208,0.3805541763381331,-0.6306817301066312,-1.4760342077741262,0,0,0,0,0,0,-1.0994824077210843,-0.570144618705499,-1.460763773228254,239
4909,M19768,1,1.797392406137144,1.6812746508991208,-0.44499256165315343,0.8239096488929353,-1.42890216422672,0,0,0,0,0,0,-1.0994824077210843,1.01609687426821,-1.391778579773712,236
4910,L52089,0,1.7473963725094943,1.6138737652935538,-0.32227615465444864,0.3724847381689319,-1.3817701206793134,0,0,0,0,0,0,-1.0994824077210843,0.466275564711993,-1.3483081417447182,233
4911,M19770,1,1.7473963725094943,1.6138737652935538,0.37497615783819194,-0.8313150237617443,-1.3503487583143758,0,0,0,0,0,0,-1.0994824077210843,-0.8885820171149877,-1.3437502904387786,231
4912,L52091,0,1.7473963725094943,1.5464728796880252,0.7933275453337764,-1.021916652734101,-1.3032167147669695,0,0,0,0,0,0,-1.1993781408667088,-0.9686794666825709,-1.3162149344740783,228
4913,L52092,0,1.7473963725094943,1.4790719940824582,-0.15493559965621492,-0.28960513089293993,-1.2717953524020318,0,0,0,0,0,0,-1.2992738740123901,-0.38351873853957863,-1.2458938793365641,226
4914,M19773,1,1.7473963725094943,1.5464728796880252,0.30246191733895733,-0.48020675986529676,-1.2403739900370943,0,0,0,0,0,0,-1.1993781408667088,-0.38199802508012476,-1.238017077905776,224
4915,M19774,1,1.7473963725094943,1.5464728796880252,-0.03779721115745129,0.17185144451381926,-1.1932419464896877,0,0,0,0,0,0,-1.1993781408667088,0.38432382582933394,-1.1750587904259244,221
4916,H34329,2,1.7473963725094943,1.5464728796880252,-0.8521879121488555,0.9041629663549801,-1.1461099029422814,0,0,0,0,0,0,-1.1993781408667088,0.7796700810688427,-1.0726392538961842,218
4917,H34330,2,1.6974003388818448,1.5464728796880252,1.2841931733285954,-1.2125182817064584,-1.0675564970299374,0,0,0,0,0,0,-1.0994824077210275,-1.041153726843735,-1.1346072548390311,213
